DomainValueId	Explanation							
1544	Mild temperate rainy (mesothermal) climates	 average temperature of the coldest month below 18°C but above -3°C.	 average temperature of warmest month over 10°C. The average temperature of -3°C for the coldest month supposedly roughly coincides with the equatorward limit of frozen ground and a snow cover lasting for a month or more. Within the C group of climates three contrasting rainfall regimes are the basis for recognition of three principal climate types. The Cw type has a dry winter	 at least ten times as much rain in the wettest month of summer as in the driest month of winter. This type of climate has two characteristic locations: (1) elevated sites in the low latitudes where altitude reduces the temperature of the Aw climates which prevail in the adjacent lowlands, and (2) mild middle-latitude monsoon lands of southeastern Asia, particularly Northern India and Southern China. The suffix 'a' in Cwa denotes a hot summer with an average temperature of the warmest month over 22°C.				
1545								
1546								
1547								
1548								
1549								
1550								
1551								
1552	Mild temperate rainy (mesothermal) climates	 average temperature of the coldest month below 18°C but above -3°C.	 average temperature of warmest month over 10°C. The average temperature of -3°C for the coldest month supposedly roughly coincides with the equatorward limit of frozen ground and a snow cover lasting for a month or more. Within the C group of climates three contrasting rainfall regimes are the basis for recognition of three principal climate types. The Cw type has a dry winter	 at least ten times as much rain in the wettest month of summer as in the driest month of winter. This type of climate has two characteristic locations: (1) elevated sites in the low latitudes where altitude reduces the temperature of the Aw climates which prevail in the adjacent lowlands, and (2) mild middle-latitude monsoon lands of southeastern Asia, particularly Northern India and Southern China. The suffix 'b' in Cwb denotes a cool summer with an average temperature of the warmest month under 22°C.				
1553								
1554								
1555								
1556								
1557								
1558								
1559								
1560	Mild temperate rainy (mesothermal) climates	 average temperature of the coldest month below 18°C but above -3°C.	 average temperature of warmest month over 10°C. The average temperature of -3°C for the coldest month supposedly roughly coincides with the equatorward limit of frozen ground and a snow cover lasting for a month or more. Within the C group of climates three contrasting rainfall regimes are the basis for recognition of three principal climate types. The Cw type has a dry winter	 at least ten times as much rain in the wettest month of summer as in the driest month of winter. This type of climate has two characteristic locations: (1) elevated sites in the low latitudes where altitude reduces the temperature of the Aw climates which prevail in the adjacent lowlands, and (2) mild middle-latitude monsoon lands of southeastern Asia, particularly Northern India and Southern China. The suffix 'c' in Cwc denotes a cool short summer with less than 4 months over 10°C.				
1561	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Df type is a cold climate with humid winters.						
1562	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Df type is a cold climate with humid winters.						
1563	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Df type is a cold climate with humid winters.						
1564	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Df type is a cold climate with humid winters.						
1565	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Dw type is a cold climate with dry winters	 characteristic of northeastern Asia, where the winter anticyclone is well developed.					
1566	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Dw type is a cold climate with dry winters	 characteristic of northeastern Asia, where the winter anticyclone is well developed.					
1567	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Dw type is a cold climate with dry winters	 characteristic of northeastern Asia, where the winter anticyclone is well developed.					
1568	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Dw type is a cold climate with dry winters	 characteristic of northeastern Asia, where the winter anticyclone is well developed.					
1569								
1570								
1571								
1572								
1573	--							
1574	--							
1575	--							
1576								
1577								
1578								
1579								
1580								
1581								
1582								
1583								
1584								
1585								
1586								
1587								
1588								
1589								
1590								
1591								
1592								
1593								
1594								
1595								
1596								
1597								
1598								
1599								
1600								
1601								
1602								
1603								
1604								
1605								
1606								
1607								
1608								
1609								
1610								
1611								
1612								
1613								
1614								
1615								
1616								
1617								
1618								
1619								
1620								
1621								
1622								
1623								
1624								
1625								
1626								
1627								
1628								
1629								
1630								
1631								
1632								
1633								
1634								
1635								
1636								
1637								
1638								
1639								
1640								
1641								
1642								
1643								
1644								
1645								
1646								
1647								
1648								
1649								
1650								
1651								
1652								
1653								
1654								
1655								
1656								
1657								
1658								
1659								
1660								
1661								
1662								
1663								
1664								
1665								
1666								
1667								
1668								
1669								
1670								
1671								
1672								
1673								
1674								
1675								
1676								
1677								
1678								
1679								
1680								
1681								
1682								
1683								
1684								
1685								
1686								
1687								
1688								
1689								
1690								
1691								
1692								
1693								
1694								
1695								
1696								
1697								
1698								
1699								
1700								
1701								
1702								
1703								
1704								
1705								
1706								
1707								
1708								
1709								
1710								
1711								
1712								
1713								
1714								
1715								
1716								
1717								
1718								
1719								
1720								
1721								
1722								
1723								
1724								
1725								
1726								
1727								
1728								
1729								
1730								
1731								
1732								
1733								
1734								
1735								
1736								
1737								
1738								
1739								
1740								
1741								
1742								
1743								
1744								
1745								
1746								
1747								
1748								
1749								
1750								
1751								
1752								
1753								
1754								
1755								
1756								
1757								
1758								
1759								
1760								
1761								
1762								
1763								
1764								
1765								
1766								
1767								
1768								
1769								
1770								
1771								
1772								
1773								
1774								
1775								
1776								
1777								
1778								
1779								
1780								
1781								
1782								
1783								
1784								
1785								
1786								
1787								
1788								
1789								
1790								
1791								
1792								
1793								
1794								
1795								
1796								
1797								
1798								
1799								
1800								
1801								
1802								
1803								
1804								
1805								
1806								
1807								
1808								
1809								
1810								
1811								
1812								
1813								
1814								
1815								
1816								
1817								
1818								
1819								
1820								
1821								
1822								
1823								
1824								
1825								
1826								
1827								
1828								
1829								
1830								
1831								
1832								
1833								
1834								
1835								
1836								
1837								
1838								
1839								
1840								
1841								
1842								
1843								
1844								
1845								
1846								
1847								
1848								
1849								
1850								
1851								
1852								
1853								
1854								
1855								
1856								
1857								
1858								
1859								
1860								
1861								
1862								
1863								
1864								
1865								
1866								
1867								
1868								
1869								
1870								
1871								
1872								
1873								
1874								
1875								
1876								
1877	Depth <30 cm	 completely smoothed by normal cultivation						
1878	Depth >30 cm	 not smoothed by normal cultivation						
1879								
1880								
1881								
1882								
1883								
1884	No rock outcrops observed							
1885	Less than 2% rock exposed.							
1886	Exposures roughly 10-35 m apart, coverage 2-10%.							
1887	Exposures roughly 10-35 m apart, coverage 10-25%							
1888	Exposures upto 3.5 m apart, coverage 50-90%.							
1889	Exposures roughly 3.5-10 m apart, coverage 25-50%.							
1890	Coverage over 90%.							
1891	No stones at the surface observed.							
1892								
1893	Coverage 0.01- 0.1%.							
1894	Coverage 0.1 - 3%.							
1895	Coverage 3 - 15%.							
1896	Coverage 15-90%.							
1897								
1898								
1899								
1900								
1901								
1902								
1903								
1904								
1905								
1906								
1907								
1908								
1909								
1910								
1911								
1912								
1913								
1914								
1915								
1916								
1917								
1918								
1919								
1920								
1921								
1922								
1923								
1924								
1925								
1926								
1927								
1928								
1929								
1930								
1931								
1932								
1933								
1934								
1935								
1936								
1937								
1938								
1939								
1940								
1941								
1942								
1943								
1944								
1945								
1946								
1947								
1948								
1949								
1950								
1951								
1952								
1953								
1954								
1955								
1956								
1957								
1958								
1959								
1960								
1961								
1962								
1963								
1964								
1965								
1966								
1967								
1968								
1969								
1970								
1971								
1972								
1973								
1974								
1975								
1976								
1977								
1978								
1979								
1980								
1981								
1982								
1983								
1984								
1985								
1986								
1987								
1988								
1989								
1990								
1991								
1992								
1993								
1994								
1995								
1996								
1997								
1998								
1999								
2000								
2001								
2002								
2003								
2004								
2005								
2006								
2007								
2008								
2009								
2010								
2011								
2012								
2013								
2014								
2015								
2016								
2017								
2018								
2019								
2020								
2021								
2022								
2023								
2024								
2025								
2026								
2027								
2028								
2029								
2030								
2031								
2032								
2033								
2034								
2035								
2036								
2037								
2038								
2039								
2040								
2041								
2042								
2043								
2044								
2045								
2046								
2047								
2071								
2072								
2073								
2074								
2075								
2076								
2077								
2078								
2079								
2080	That condition in which there is no observable aggregation or no definite orderly arrangement of natural lines of weakness. Massive if coherent	 single grain if non-coherent.						
2081	That condition in which there is no observable aggregation or no definite orderly arrangement of natural lines of weakness. The soil is weakly coherent.							
2082	That condition in which there is no observable aggregation or no definite orderly arrangement of natural lines of weakness. The soil is moderately coherent.							
2083	That condition in which there is no observable aggregation or no definite orderly arrangement of natural lines of weakness. The soil is strongly coherent.							
2084								
2085								
2086								
2087								
2088								
2089								
2090								
2091								
2092								
2093								
2094								
2095								
2096								
2097	From less than 0.1 mm to more than 10 mm in diameter.							
2098								
2099								
2100								
2101								
2102								
2103								
2104								
2105								
2106	Individual pores extend throughout the horizon.							
2107	Approximately spherical or ellipsoildal in shape, not appreciably elongated in any direction.							
2108	Individual pores extend only partway  throug the horizon.							
2109	Irregular in shape, with inward curved faces, bounded by angular or curved surfaces or adjacent mineral grains or peds or both.							
2110	More or less cylindrical.							
2111								
2112	Number of very fine roots (diameter < 1 mm) and fine roots (diameter 1-2 mm): 1-10 per dm³. Number of medium roots (diameter 2-5 mm) and coarse roots (diameter > 5 mm): 1  per dm³.							
2113	Number of very fine roots (diameter < 1 mm) and fine roots (diameter 1-2 mm): 10-100 per dm³. Number of medium roots (diameter 2-5 mm): 1-10 per dm³. Coarse roots (diameter > 5 mm): 1-5  per dm³.							
2114	Number of very fine roots (diameter < 1 mm) and fine roots (diameter 1-2 mm): > 100 per dm³. Number of medium roots (diameter 2-5 mm): > 10 per dm³. Coarse roots (diameter > 5 mm): > 5  per dm³.							
2115								
2116								
2117								
2118								
2119								
2120								
2121								
2122								
2123								
2124	soil with well-formed distinct peds, durable and evident in disturbed soil which produces many entire peds, some broken peds and little apedal material							
2125	no observable aggregation or no orderly arrangement of natural planes of weakness (massive or single grain)							
2126	soil with durable peds that are clearly evident in undisturbed (dry) soil, which breaks up mainly into entire peds							
2127	soil with poorly formed indistinct peds, that are barely observable in place even in dry soil, breaks up into very few intact peds, many broken peds and much apedal material							
2128	Bounded by plains intersecting at largely sharp angles.							
2129	Spheroidical or polyhedral, porous							
2130	Prisms with rounded caps							
2131	Spheroidical or polyhedral, relatively non-porous							
2132	No structure							
2133	No structure, individual grains							
2134	Particles arranged around a generally horizontal plane							
2135	Prisms without rounded upper end							
2136	Mixed rounded and plane faces with vertices mostly rounded							
2137	Structure in horizons with slickensides							
2138								
2139								
2140								
2141								
2142								
2143								
2144								
2145								
2146								
2147								
2148								
2149								
2150								
2151								
2152								
2153								
2154								
2155								
2156								
2157								
2158								
2159								
2160								
2161								
2162								
2163								
2164								
2165								
2166								
2167								
2168								
2169								
2170								
2171								
2172								
2173								
2174								
2175								
2176								
2177								
2178								
2179								
2180								
2181								
2182								
2183								
2184								
2185								
2186								
2187								
2188								
2189								
2190								
2191								
2192								
2193								
2194								
2195								
2196								
2197								
2198								
2199								
2200								
2201								
2202								
2203								
2204								
2205								
2206								
2207								
2208								
2209								
2210								
2211								
2212								
2213								
2214								
2215								
2216								
2217								
2218								
2219								
2220								
2221								
2222	Gelisols and Gelic suborders and great groups that have a mean annual soil temperature of -10 °C or lower.							
2223	Gelisols and Gelic suborders and great groups that have a mean annual soil temperature from +1 °C to -4 °C.							
2224	--							
2225	Mild temperate rainy (mesothermal) climates	 average temperature of the coldest month below 18°C but above -3°C.	 average temperature of warmest month over 10°C. The average temperature of -3°C for the coldest month supposedly roughly coincides with the equatorward limit of frozen ground and a snow cover lasting for a month or more. Within the C group of climates three contrasting rainfall regimes are the basis for recognition of three principal climate types. The Cw type has a dry winter	 at least ten times as much rain in the wettest month of summer as in the driest month of winter. This type of climate has two characteristic locations: (1) elevated sites in the low latitudes where altitude reduces the temperature of the Aw climates which prevail in the adjacent lowlands, and (2) mild middle-latitude monsoon lands of southeastern Asia, particularly Northern India and Southern China.				
2226								
2227								
2228	Mild temperate rainy (mesothermal) climates	 average temperature of the coldest month below 18°C but above -3°C.	 average temperature of warmest month over 10°C. The average temperature of -3°C for the coldest month supposedly roughly coincides with the equatorward limit of frozen ground and a snow cover lasting for a month or more. Within the C group of climates three contrasting rainfall regimes are the basis for recognition of three principal climate types. The Cf type has no distinc dry season	 difference between the rainiest and driest months is less than for the other two types, and the driest month of summer receives more than 30 mm.				
2229	Mild temperate rainy (mesothermal) climates	 average temperature of the coldest month below 18°C but above -3°C.	 average temperature of warmest month over 10°C. The average temperature of -3°C for the coldest month supposedly roughly coincides with the equatorward limit of frozen ground and a snow cover lasting for a month or more. Within the C group of climates three contrasting rainfall regimes are the basis for recognition of three principal climate types. The Cs type has a dry summer	 at least three times as much rain in the wettest month of winter as as in the driest month of summer, and the driest month of summer receives less than 30 mm.				
2230	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. Two principal subdivisions of the D group are recognized, Df and Dw. The Df type is a cold climate with humid winters.						
2231	Cold snow-forest climates	 average temperature of coldest month below -3°C, average temperature of warmest month above 10°C. The average temperature of 10°C for the warmest month approximately coincides with the poleward limits of forest. D climates are characterized by frozen ground and a snow cover of several months' duration. The Ds type has a dry summer	 at least three times as much rain in the wettest month of winter as as in the driest month of summer, and the driest month of summer receives less than 30 mm.					
2232	Aggregates are barely observable in place and there is only a weak arrangement of natural surfaces of weakness. When gently disturbed, the soil material breaks into a mixture of few entire aggregates, many broken aggregates, and much material without aggregate faces. Aggregate surfaces differ in some way from the aggregate interior.							
2233	Aggregates are observable in place and there is a distinct arrangement of natural surfaces of weakness. When disturbed, the soil material breaks into a mixture of many entire aggregates, some broken aggregates, and little material without aggregates faces. Aggregates surfaces generally show distinct differences with the aggregates interiors.							
2234	Aggregates are clearly observable in place and there is a prominent arrangement of natural surfaces of weakness. When disturbed, the soil material separates mainly into entire aggregates. Aggregates surfaces generally differ markedly from aggregate interiors.							
2235	"Weak: aggregates are barely observable in place and there is only a weak arrangement of natural surfaces of weakness. When gently disturbed, the soil material breaks into a mixture of few entire aggregates, many broken aggregates, and much material without aggregate faces. Aggregate surfaces differ in some way from the aggregate interior.
Moderate: aggregates are observable in place and there is a distinct arrangement of natural surfaces of weakness. When disturbed, the soil material breaks into a mixture of many entire aggregates, some broken aggregates, and little material without aggregates faces. Aggregates surfaces generally show distinct differences with the aggregates interiors."							
2236	"Moderate: aggregates are observable in place and there is a distinct arrangement of natural surfaces of weakness. When disturbed, the soil material breaks into a mixture of many entire aggregates, some broken aggregates, and little material without aggregates faces. Aggregates surfaces generally show distinct differences with the aggregates interiors.
Strong: ggregates are clearly observable in place and there is a prominent arrangement of natural surfaces of weakness. When disturbed, the soil material separates mainly into entire aggregates. Aggregates surfaces generally differ markedly from aggregate interiors."							
2237								
2238								
2239								
2240								
2241								
2242	Blocks or polyhedrons, nearly equidimensional, having flat or slightly rounded surfaces that are casts of the faces of the surrounding aggregates. Subdivision is recommended into angular, with faces intersecting at relatively sharp angles, and subangular blocky faces intersecting at rounded angles.							
2243	Mainly created by artificial disturbance, e.g. tillage.							
2244	Spheroids or polyhedrons, having curved or irregular surfaces that are not casts of the faces of surrounding aggregates.							
2245	Flat with vertical dimensions limited	 generally oriented on a horizontal plane and usually overlapping.						
2246	the dimensions are limited in the horizontal and extended along the vertical plane	 vertical faces well defined	 having flat or slightly rounded surfaces that are casts of the faces of the surrounding aggregates. Faces normally intersect at relatively sharp angles. Prismatic structures with rounded caps are distinguished as Columnar.					
2247	Rock structure includes fine stratification in unconsolidated sediment, and pseudomorphs of weathered minerals retaining their positions relative to each other and to unweathered minerals in saprolite from consolidated rocks.							
2249								
2250								
2251								
2252								
2253								
2254								
2255								
2256								
2257								
2258								
2259								
2260								
2261								
2262								
2263								
2264								
2265								
2266								
2267								
2268								
2269								
2270								
2271								
2272								
